userId,problemId,score
user821,238,2
user821,455,2
user821,246,2
user821,97,4
user821,14,2
user821,3,3
user821,70,1
user821,221,2
user821,462,3
user821,319,1
user821,278,2
user821,345,2
user821,46,1
user821,347,2
user821,294,1
user821,373,2
user821,110,2
user821,471,3
user821,22,0
user821,209,3
user821,78,3
user821,115,0
user821,326,1
user821,237,2
user821,334,2
user821,143,1
user821,150,4
user821,361,2
user821,302,2
user821,459,3
user821,358,3
user821,5,4
user821,366,2
user821,7,2
user821,374,1
user821,33,2
user821,430,2
user821,131,3
user821,102,3
user821,349,1
user821,398,2
user821,255,3
user821,406,3
user821,377,1
user821,174,3
user821,283,2
user821,230,2
user821,21,2
user821,142,3
user821,119,0
user821,438,4
user821,145,2
user821,206,1
user821,147,3
user821,454,2
user821,173,2
user822,207,1
user822,214,3
user822,233,3
user822,270,3
user822,331,0
user822,422,1
user822,69,2
user822,238,0
user822,455,1
user822,246,1
user822,97,1
user822,14,0
user822,3,3
user822,70,1
user822,221,2
user822,462,1
user822,319,2
user822,278,3
user822,345,1
user822,46,0
user823,207,1
user823,214,2
user823,233,1
user823,270,2
user823,331,1
user823,422,2
user823,69,1
user823,238,2
user823,455,4
user823,246,1
user823,97,0
user823,14,1
user823,3,2
user823,70,2
user823,221,3
user823,462,0
user823,319,1
user823,278,2
user823,345,3
user823,46,1
user823,347,3
user823,294,2
user823,373,2
user823,110,0
user823,471,1
user823,22,2
user823,209,3
user823,78,1
user823,115,2
user823,326,1
user823,237,1
user823,334,1
user823,143,1
user823,150,1
user823,361,1
user823,302,2
user823,459,0
user823,358,2
user823,5,2
user823,366,2
user823,7,3
user823,374,2
user823,33,4
user823,430,0
user823,131,2
user823,102,3
user823,349,3
user823,398,2
user823,255,2
user823,406,1
user823,377,4
user823,174,1
user823,283,1
user823,230,2
user823,21,4
user823,142,1
user823,119,3
user823,438,3
user823,145,2
user823,206,2
user823,147,2
user823,454,1
user823,173,2
user823,270,2
user823,271,0
user823,182,4
user823,9,1
user823,238,1
user823,395,2
user823,6,2
user823,37,2
user823,14,4
user823,423,0
user823,310,1
user823,161,2
user823,462,1
user823,259,0
user823,38,2
user823,285,2
user823,46,2
user823,287,2
user823,54,1
user823,313,3
user823,110,4
user823,411,1
user823,262,0
user823,149,4
user823,78,2
user823,55,3
user823,86,0
user823,177,3
user823,334,1
user823,83,0
user823,390,1
user823,301,1
user823,302,2
user824,207,2
user824,214,2
user824,233,1
user824,270,2
user824,331,2
user824,422,0
user824,69,3
user824,238,2
user824,455,4
user824,246,1
user824,97,0
user824,14,2
user824,3,2
user824,70,2
user824,221,3
user824,462,2
user824,319,1
user824,278,3
user824,345,2
user824,46,3
user824,347,2
user824,294,1
user824,373,1
user824,110,0
user824,471,3
user824,22,3
user824,209,1
user824,78,3
user824,115,3
user824,326,4
user824,237,1
user824,334,3
user824,143,1
user824,150,2
user824,361,2
user824,302,3
user824,459,0
user824,358,3
user824,5,2
user824,366,1
user824,7,3
user824,374,2
user824,33,2
user824,430,2
user824,131,1
user824,102,2
user824,349,3
user824,398,1
user824,255,3
user824,406,2
user824,377,2
user824,174,3
user824,283,2
user824,230,2
user824,21,2
user824,142,3
user824,119,2
user824,438,3
user824,145,2
user824,206,2
user824,147,1
user824,454,2
user825,207,1
user825,214,3
user825,233,3
user825,270,2
user825,331,2
user825,422,2
user825,69,2
user825,238,3
user825,455,3
user825,246,1
user825,97,2
user825,14,3
user825,3,1
user825,70,3
user825,221,3
user825,462,2
user825,319,1
user825,278,3
user825,345,3
user825,46,1
user825,347,3
user825,294,1
user825,373,4
user825,110,0
user825,471,1
user825,22,1
user825,209,4
user825,78,2
user825,115,2
user825,326,2
user825,237,3
user825,334,4
user825,143,3
user825,150,2
user825,361,2
user825,302,1
user825,459,3
user825,358,3
user825,5,4
user825,366,2
user825,7,3
user825,374,2
user825,33,0
user825,430,3
user825,131,2
user825,102,1
user825,349,2
user825,398,2
user825,255,1
user825,406,1
user825,377,1
user825,174,2
user825,283,3
user825,230,3
user825,21,1
user825,142,3
user825,119,2
user825,438,2
user825,145,3
user825,206,3
user825,147,2
user825,454,3
user825,173,3
user825,270,3
user825,271,1
user825,182,1
user825,9,1
user825,238,3
user825,395,3
user825,6,2
user825,37,1
user825,14,4
user825,423,2
user825,310,2
user825,161,1
user825,462,0
user825,259,2
user825,38,3
user825,285,3
user825,46,1
user825,287,4
user825,54,1
user825,313,0
user825,110,2
user825,411,3
user825,262,3
user825,149,2
user825,78,1
user825,55,2
user825,86,2
user825,177,4
user825,334,2
user825,83,0
user825,390,4
user825,301,0
user825,302,3
user825,399,1
user825,118,1
user825,425,3
user825,366,1
user825,427,2
user825,134,3
user825,453,0
user825,430,3
user825,71,1
user825,342,2
user825,289,1
user825,398,1
user825,195,3
user825,166,3
user825,317,4
user825,174,3
user825,223,2
user825,470,0
user825,441,1
user825,142,3
user825,59,3
user825,198,3
user825,85,3
user825,206,2
user825,87,2
user825,214,4
user825,113,1
user825,270,1
user825,211,1
user825,422,3
user825,429,2
user825,238,3
user825,335,2
user825,246,2
user825,457,2
user825,14,0
user825,363,2
user825,70,2
user825,101,3
user825,462,1
user825,199,1
user825,278,1
user825,225,3
user825,46,2
user826,207,2
user826,214,2
user826,233,2
user826,270,2
user826,331,2
user826,422,3
user826,69,2
user826,238,2
user826,455,2
user826,246,2
user826,97,2
user826,14,1
user826,3,3
user826,70,3
user826,221,1
user826,462,1
user826,319,3
user826,278,4
user826,345,1
user826,46,2
user826,347,2
user826,294,1
user826,373,1
user826,110,1
user826,471,2
user826,22,3
user826,209,3
user826,78,2
user826,115,1
user826,326,2
user826,237,4
user826,334,3
user826,143,2
user826,150,1
user826,361,1
user826,302,0
user826,459,1
user826,358,4
user826,5,1
user826,366,4
user826,7,2
user826,374,2
user826,33,2
user826,430,2
user826,131,1
user826,102,2
user826,349,0
user826,398,3
user826,255,3
user826,406,2
user826,377,3
user826,174,2
user826,283,2
user827,207,2
user827,214,1
user827,233,4
user827,270,4
user827,331,3
user827,422,2
user827,69,2
user827,238,1
user827,455,2
user827,246,1
user827,97,2
user827,14,2
user827,3,0
user827,70,1
user827,221,2
user827,462,3
user827,319,2
user827,278,1
user827,345,2
user827,46,2
user827,347,2
user827,294,3
user827,373,2
user827,110,0
user827,471,3
user827,22,4
user827,209,1
user827,78,1
user827,115,3
user827,326,3
user827,237,3
user827,334,2
user827,143,3
user827,150,2
user827,361,3
user827,302,2
user827,459,3
user827,358,1
user827,5,3
user827,366,2
user827,7,4
user827,374,2
user827,33,2
user827,430,3
user827,131,1
user827,102,1
user827,349,1
user827,398,2
user827,255,0
user827,406,3
user827,377,3
user827,174,4
user827,283,2
user827,230,3
user827,21,1
user827,142,3
user827,119,3
user827,438,1
user827,145,4
user827,206,2
user827,147,4
user827,454,2
user827,173,0
user827,270,3
user827,271,0
user827,182,1
user827,9,3
user827,238,3
user827,395,3
user827,6,0
user827,37,2
user827,14,2
user827,423,1
user827,310,1
user827,161,2
user828,207,2
user828,214,1
user828,233,3
user828,270,4
user828,331,2
user828,422,4
user828,69,2
user828,238,1
user828,455,2
user828,246,1
user828,97,3
user828,14,0
user828,3,4
user828,70,3
user828,221,1
user828,462,2
user828,319,0
user828,278,0
user828,345,4
user828,46,4
user828,347,2
user828,294,1
user828,373,0
user828,110,1
user828,471,2
user828,22,2
user828,209,0
user828,78,2
user828,115,3
user828,326,3
user828,237,1
user828,334,3
user828,143,1
user828,150,3
user828,361,1
user828,302,1
user828,459,2
user828,358,3
user828,5,1
user828,366,2
user828,7,3
user828,374,3
user828,33,2
user828,430,3
user828,131,1
user828,102,3
user828,349,2
user828,398,2
user828,255,2
user828,406,2
user828,377,2
user828,174,2
user828,283,3
user828,230,2
user828,21,3
user828,142,2
user828,119,2
user828,438,3
user828,145,2
user828,206,2
user828,147,1
user828,454,3
user828,173,1
user828,270,2
user828,271,2
user828,182,3
user828,9,1
user828,238,0
user828,395,1
user828,6,1
user828,37,2
user828,14,2
user828,423,1
user828,310,2
user828,161,3
user828,462,1
user828,259,2
user828,38,2
user829,207,1
user829,214,1
user829,233,1
user829,270,3
user829,331,3
user829,422,1
user829,69,2
user829,238,0
user829,455,1
user829,246,2
user829,97,3
user829,14,2
user829,3,2
user829,70,3
user829,221,1
user829,462,2
user829,319,1
user829,278,2
user829,345,2
user829,46,2
user829,347,2
user829,294,3
user829,373,0
user829,110,2
user829,471,2
user829,22,2
user829,209,2
user829,78,3
user829,115,2
user829,326,4
user829,237,3
user829,334,1
user829,143,4
user829,150,2
user829,361,0
user829,302,3
user829,459,2
user829,358,3
user829,5,0
user829,366,3
user829,7,1
user829,374,1
user829,33,1
user829,430,3
user829,131,2
user829,102,3
user829,349,3
user829,398,2
user829,255,4
user829,406,3
user829,377,1
user829,174,1
user829,283,2
user829,230,1
user829,21,0
user829,142,0
user829,119,1
user829,438,1
user829,145,4
user829,206,2
user829,147,0
user829,454,1
user829,173,3
user829,270,1
user829,271,1
user829,182,4
user829,9,2
user829,238,2
user829,395,2
user830,207,2
user830,214,2
user830,233,2
user830,270,2
user830,331,1
user830,422,2
user830,69,3
user830,238,2
user830,455,0
user830,246,1
user830,97,3
user830,14,3
user830,3,2
user830,70,2
user830,221,1
user830,462,1
user830,319,2
user830,278,3
user830,345,1
user830,46,2
user830,347,3
user830,294,1
user830,373,1
user830,110,3
user830,471,0
user830,22,4
user830,209,2
user830,78,1
user830,115,3
user830,326,1
user830,237,2
user830,334,1
user830,143,0
user830,150,4
user830,361,2
user830,302,4
user830,459,3
user830,358,1
user830,5,2
user830,366,2
user830,7,0
user830,374,0
user830,33,1
user830,430,2
user830,131,3
user830,102,1
user830,349,4
user830,398,1
user830,255,1
user830,406,2
user830,377,2
user830,174,2
user830,283,1
user830,230,1
user830,21,2
user830,142,4
user830,119,2
user830,438,3
user830,145,3
user830,206,2
user830,147,0
user830,454,1
user830,173,3
user830,270,0
user830,271,2
user831,207,3
user831,214,3
user831,233,0
user831,270,3
user831,331,4
user831,422,0
user831,69,2
user831,238,4
user831,455,3
user831,246,2
user831,97,3
user831,14,3
user831,3,1
user831,70,3
user831,221,2
user831,462,2
user831,319,2
user831,278,3
user831,345,1
user831,46,3
user831,347,1
user831,294,3
user831,373,2
user831,110,1
user831,471,1
user831,22,2
user831,209,1
user831,78,1
user831,115,4
user831,326,1
user831,237,3
user831,334,3
user831,143,2
user831,150,2
user831,361,0
user831,302,0
user831,459,3
user831,358,4
user831,5,1
user831,366,2
user831,7,2
user831,374,2
user831,33,3
user831,430,2
user831,131,2
user831,102,0
user831,349,3
user831,398,2
user831,255,3
user831,406,0
user831,377,1
user831,174,4
user831,283,2
user831,230,2
user831,21,1
user831,142,1
user831,119,1
user831,438,1
user831,145,2
user831,206,3
user831,147,0
user831,454,1
user831,173,1
user831,270,1
user831,271,2
user831,182,2
user831,9,1
user831,238,1
user831,395,3
user831,6,2
user831,37,1
user831,14,0
user831,423,2
user831,310,3
user831,161,2
user831,462,1
user831,259,1
user831,38,3
user831,285,1
user831,46,3
user831,287,3
user831,54,2
user831,313,1
user831,110,3
user831,411,2
user831,262,4
user831,149,3
user831,78,1
user831,55,0
user831,86,4
user831,177,3
user831,334,4
user831,83,1
user831,390,4
user831,301,3
user831,302,1
user831,399,2
user831,118,1
user831,425,1
user831,366,3
user831,427,0
user831,134,2
user831,453,2
user831,430,2
user831,71,2
user831,342,3
user831,289,2
user831,398,3
user831,195,1
user831,166,1
user831,317,3
user831,174,2
user831,223,2
user831,470,3
user831,441,1
user831,142,0
user831,59,2
user831,198,0
user831,85,2
user831,206,2
user831,87,2
user831,214,4
user831,113,3
user831,270,1
user831,211,3
user831,422,2
user831,429,0
user831,238,3
user831,335,2
user831,246,1
user831,457,0
user831,14,1
user831,363,1
user831,70,2
user831,101,4
user832,207,0
user832,214,3
user832,233,1
user832,270,3
user832,331,1
user832,422,3
user832,69,1
user832,238,2
user832,455,0
user832,246,1
user832,97,2
user832,14,1
user832,3,0
user832,70,2
user832,221,4
user832,462,2
user832,319,1
user832,278,2
user832,345,3
user832,46,2
user832,347,3
user832,294,4
user832,373,2
user832,110,1
user832,471,2
user832,22,1
user832,209,2
user832,78,1
user832,115,3
user832,326,2
user832,237,1
user832,334,2
user832,143,2
user832,150,1
user832,361,2
user832,302,2
user832,459,1
user832,358,3
user832,5,3
user832,366,2
user832,7,3
user832,374,3
user832,33,1
user832,430,0
user832,131,1
user832,102,4
user832,349,1
user832,398,2
user832,255,2
user832,406,1
user832,377,1
user832,174,4
user832,283,3
user832,230,2
user832,21,2
user832,142,2
user832,119,1
user832,438,3
user832,145,2
user832,206,1
user832,147,3
user832,454,1
user832,173,2
user832,270,3
user833,207,3
user833,214,2
user833,233,2
user833,270,2
user833,331,0
user833,422,2
user833,69,2
user833,238,2
user833,455,2
user833,246,2
user833,97,2
user833,14,2
user833,3,3
user833,70,3
user833,221,2
user833,462,2
user833,319,1
user833,278,1
user833,345,3
user833,46,3
user833,347,0
user833,294,1
user833,373,2
user833,110,2
user833,471,1
user833,22,3
user833,209,2
user833,78,2
user833,115,2
user833,326,2
user833,237,3
user833,334,2
user833,143,3
user833,150,2
user833,361,4
user833,302,2
user833,459,3
user833,358,1
user833,5,3
user833,366,2
user833,7,0
user833,374,1
user833,33,2
user833,430,3
user833,131,1
user833,102,2
user833,349,2
user833,398,2
user833,255,4
user833,406,3
user833,377,1
user833,174,4
user833,283,1
user833,230,3
user833,21,1
user833,142,3
user833,119,2
user833,438,2
user833,145,1
user833,206,1
user833,147,2
user833,454,2
user833,173,2
user833,270,1
user833,271,2
user833,182,3
user833,9,2
user833,238,3
user833,395,3
user833,6,3
user833,37,2
user833,14,3
user833,423,3
user833,310,4
user833,161,2
user833,462,1
user833,259,3
user833,38,2
user833,285,3
user833,46,2
user833,287,3
user833,54,3
user833,313,2
user833,110,3
user833,411,2
user833,262,3
user833,149,1
user833,78,2
user833,55,3
user833,86,1
user833,177,3
user833,334,2
user833,83,3
user833,390,2
user833,301,1
user833,302,2
user833,399,2
user833,118,0
user833,425,3
user833,366,1
user834,207,2
user834,214,2
user834,233,2
user834,270,2
user834,331,2
user834,422,2
user834,69,3
user834,238,2
user834,455,3
user834,246,4
user834,97,2
user834,14,1
user834,3,2
user834,70,3
user834,221,1
user834,462,2
user834,319,4
user834,278,3
user834,345,4
user834,46,2
user834,347,1
user834,294,1
user834,373,2
user834,110,3
user834,471,0
user834,22,1
user834,209,2
user834,78,1
user834,115,1
user834,326,2
user834,237,3
user834,334,1
user834,143,0
user834,150,2
user834,361,4
user834,302,1
user834,459,2
user834,358,2
user834,5,2
user834,366,2
user834,7,3
user834,374,3
user834,33,1
user834,430,0
user834,131,1
user834,102,1
user834,349,1
user834,398,2
user834,255,0
user834,406,4
user834,377,1
user834,174,3
user834,283,2
user834,230,2
user834,21,2
user834,142,3
user834,119,1
user834,438,4
user834,145,3
user834,206,1
user835,207,0
user835,214,3
user835,233,0
user835,270,2
user835,331,1
user835,422,3
user835,69,1
user835,238,1
user835,455,1
user835,246,0
user835,97,3
user835,14,2
user835,3,0
user835,70,1
user835,221,3
user835,462,2
user835,319,3
user835,278,3
user835,345,1
user835,46,1
user835,347,4
user835,294,1
user835,373,2
user835,110,3
user835,471,2
user835,22,3
user835,209,2
user835,78,1
user835,115,1
user835,326,1
user835,237,2
user835,334,3
user835,143,1
user835,150,1
user835,361,2
user835,302,1
user835,459,2
user835,358,2
user835,5,2
user835,366,0
user835,7,4
user835,374,1
user835,33,2
user835,430,1
user835,131,1
user835,102,3
user835,349,3
user835,398,2
user835,255,1
user835,406,3
user835,377,2
user835,174,2
user835,283,1
user835,230,2
user835,21,1
user835,142,3
user835,119,2
user835,438,1
user835,145,2
user835,206,1
user835,147,3
user835,454,1
user835,173,0
user835,270,2
user835,271,0
user835,182,1
user835,9,4
user835,238,2
user835,395,3
user835,6,0
user835,37,3
user835,14,3
user835,423,3
user835,310,1
user835,161,3
user835,462,1
user835,259,2
user835,38,3
user835,285,2
user835,46,2
user835,287,2
user835,54,3
user835,313,2
user835,110,4
user835,411,2
user835,262,0
user835,149,1
user835,78,3
user835,55,2
user835,86,1
user835,177,1
user835,334,3
user835,83,1
user835,390,3
user835,301,2
user835,302,2
user835,399,2
user835,118,4
user835,425,3
user835,366,3
user835,427,2
user835,134,4
user835,453,4
user835,430,1
user835,71,2
user835,342,2
user835,289,2
user835,398,3
user835,195,2
user836,207,2
user836,214,3
user836,233,2
user836,270,1
user836,331,1
user836,422,3
user836,69,1
user836,238,2
user836,455,2
user836,246,1
user836,97,1
user836,14,3
user836,3,1
user836,70,2
user836,221,4
user836,462,4
user836,319,0
user836,278,3
user836,345,2
user836,46,1
user836,347,3
user836,294,0
user836,373,1
user836,110,1
user836,471,4
user836,22,2
user836,209,1
user836,78,3
user836,115,1
user836,326,2
user836,237,1
user836,334,1
user836,143,2
user836,150,3
user836,361,1
user836,302,1
user836,459,3
user836,358,0
user836,5,2
user836,366,2
user836,7,2
user837,207,3
user837,214,1
user837,233,1
user837,270,1
user837,331,3
user837,422,0
user837,69,1
user837,238,2
user837,455,2
user837,246,2
user837,97,3
user837,14,2
user837,3,3
user837,70,3
user837,221,2
user837,462,1
user837,319,2
user837,278,2
user837,345,3
user837,46,4
user837,347,2
user837,294,3
user837,373,2
user837,110,4
user837,471,1
user837,22,2
user837,209,3
user837,78,2
user837,115,2
user837,326,2
user837,237,1
user837,334,2
user837,143,3
user837,150,2
user837,361,2
user837,302,3
user837,459,1
user837,358,3
user837,5,2
user837,366,1
user837,7,0
user837,374,2
user837,33,2
user837,430,2
user837,131,1
user837,102,2
user837,349,3
user837,398,2
user837,255,1
user837,406,4
user837,377,2
user837,174,2
user837,283,3
user837,230,3
user837,21,4
user837,142,2
user837,119,2
user837,438,1
user837,145,2
user837,206,1
user837,147,2
user837,454,2
user837,173,3
user837,270,3
user837,271,2
user837,182,2
user837,9,1
user837,238,3
user837,395,1
user837,6,1
user837,37,3
user837,14,1
user837,423,3
user837,310,1
user837,161,0
user837,462,2
user837,259,1
user837,38,2
user837,285,2
user837,46,1
user837,287,3
user837,54,1
user837,313,2
user837,110,3
user837,411,3
user837,262,2
user837,149,1
user837,78,1
user837,55,3
user837,86,2
user837,177,1
user837,334,2
user837,83,3
user837,390,2
user837,301,1
user837,302,4
user837,399,2
user837,118,4
user837,425,3
user837,366,2
user837,427,1
user837,134,0
user837,453,2
user837,430,2
user837,71,1
user837,342,4
user837,289,2
user837,398,2
user837,195,3
user837,166,2
user837,317,2
user837,174,2
user838,207,3
user838,214,2
user838,233,2
user838,270,1
user838,331,1
user838,422,3
user838,69,3
user839,207,2
user839,214,3
user839,233,4
user839,270,3
user839,331,3
user839,422,3
user839,69,2
user839,238,1
user839,455,2
user839,246,1
user839,97,3
user839,14,2
user839,3,1
user839,70,3
user839,221,1
user839,462,1
user839,319,2
user839,278,2
user839,345,2
user839,46,3
user839,347,3
user839,294,3
user839,373,2
user839,110,3
user839,471,2
user839,22,3
user839,209,2
user839,78,3
user839,115,2
user839,326,2
user839,237,2
user839,334,3
user839,143,4
user839,150,3
user839,361,4
user839,302,1
user839,459,0
user839,358,1
user839,5,2
user839,366,2
user839,7,1
user839,374,1
user839,33,2
user839,430,2
user839,131,4
user839,102,1
user839,349,0
user840,207,3
user840,214,1
user840,233,2
user840,270,2
user840,331,1
user840,422,2
user842,207,3
user842,214,3
user842,233,2
user842,270,3
user842,331,2
user842,422,2
user842,69,2
user842,238,3
user842,455,0
user842,246,1
user842,97,2
user842,14,3
user842,3,3
user842,70,3
user842,221,2
user842,462,3
user842,319,2
user842,278,2
user842,345,1
user842,46,2
user842,347,3
user842,294,3
user842,373,4
user842,110,2
user842,471,3
user842,22,2
user842,209,4
user842,78,2
user842,115,3
user842,326,1
user842,237,3
user842,334,4
user842,143,2
user842,150,2
user842,361,2
user842,302,2
user842,459,2
user842,358,2
user842,5,2
user842,366,1
user842,7,3
user843,207,2
user843,214,3
user843,233,3
user843,270,2
user843,331,1
user843,422,1
user843,69,1
user843,238,1
user843,455,2
user843,246,1
user843,97,4
user843,14,2
user843,3,0
user843,70,2
user843,221,1
user843,462,2
user843,319,4
user843,278,2
user843,345,2
user843,46,3
user843,347,3
user843,294,2
user843,373,1
user843,110,3
user843,471,3
user843,22,2
user843,209,1
user843,78,3
user843,115,3
user843,326,2
user843,237,2
user843,334,4
user843,143,1
user843,150,1
user843,361,2
user843,302,1
user843,459,1
user843,358,4
user843,5,2
user843,366,2
user843,7,1
user843,374,1
user843,33,3
user843,430,3
user843,131,2
user843,102,2
user843,349,1
user843,398,3
user843,255,4
user843,406,3
user843,377,2
user843,174,2
user843,283,1
user843,230,1
user843,21,1
user844,207,3
user844,214,3
user844,233,3
user844,270,1
user844,331,3
user844,422,0
user844,69,3
user844,238,2
user844,455,2
user844,246,2
user844,97,2
user844,14,2
user844,3,4
user844,70,4
user844,221,0
user844,462,2
user844,319,1
user844,278,4
user844,345,2
user844,46,3
user844,347,3
user844,294,2
user844,373,0
user844,110,3
user844,471,3
user844,22,0
user844,209,2
user844,78,1
user844,115,2
user844,326,2
user844,237,1
user844,334,4
user844,143,0
user844,150,3
user844,361,2
user844,302,0
user844,459,3
user844,358,2
user844,5,2
user844,366,3
user844,7,2
user844,374,3
user844,33,1
user844,430,2
user844,131,3
user844,102,3
user844,349,1
user844,398,2
user844,255,1
user844,406,2
user844,377,2
user844,174,2
user845,207,2
user845,214,1
user845,233,2
user845,270,0
user845,331,1
user845,422,0
user845,69,1
user845,238,4
user845,455,1
user845,246,1
user845,97,2
user845,14,4
user845,3,3
user845,70,3
user845,221,3
user845,462,3
user845,319,1
user845,278,3
user845,345,2
user845,46,2
user845,347,1
user845,294,4
user845,373,2
user845,110,1
user845,471,1
user845,22,2
user845,209,1
user845,78,2
user845,115,2
user845,326,2
user845,237,0
user845,334,3
user845,143,2
user845,150,2
user845,361,1
user845,302,3
user845,459,2
user845,358,2
user845,5,2
user845,366,3
user845,7,2
user845,374,2
user845,33,0
user845,430,3
user845,131,3
user845,102,2
user845,349,4
user845,398,3
user845,255,3
user845,406,3
user845,377,3
user845,174,1
user845,283,3
user845,230,2
user845,21,1
user845,142,2
user845,119,3
user845,438,4
user845,145,2
user845,206,1
user845,147,1
user845,454,3
user845,173,2
user845,270,1
user845,271,0
user845,182,4
user845,9,1
user845,238,1
user845,395,1
user845,6,2
user845,37,2
user845,14,2
user845,423,2
user845,310,2
user845,161,2
user845,462,2
user845,259,1
user845,38,2
user845,285,4
user845,46,0
user845,287,2
user845,54,1
user845,313,1
user845,110,1
user845,411,1
user845,262,0
user845,149,3
user845,78,2
user845,55,4
user845,86,2
user845,177,3
user845,334,1
user845,83,3
user845,390,1
user845,301,4
user845,302,2
user845,399,3
user845,118,2
user845,425,2
user845,366,1
user845,427,3
user845,134,0
user845,453,2
user845,430,2
user845,71,1
user845,342,2
user845,289,1
user845,398,1
user845,195,3
user845,166,2
user845,317,2
user845,174,2
user845,223,4
user845,470,2
user845,441,2
user845,142,2
user845,59,2
user845,198,3
user845,85,2
user845,206,1
user845,87,1
user845,214,2
user845,113,3
user845,270,2
user845,211,2
user845,422,2
user845,429,1
user845,238,4
user845,335,1
user845,246,2
user845,457,1
user845,14,1
user845,363,1
user846,207,3
user846,214,4
user846,233,3
user846,270,2
user847,207,3
user847,214,2
user847,233,0
user847,270,2
user847,331,2
user847,422,1
user847,69,3
user847,238,2
user847,455,2
user847,246,2
user847,97,2
user847,14,2
user848,207,2
user848,214,2
user848,233,3
user848,270,1
user848,331,3
user848,422,2
user848,69,2
user848,238,2
user848,455,0
user848,246,1
user848,97,3
user848,14,1
user848,3,4
user849,207,2
user849,214,2
user849,233,3
user849,270,1
user849,331,1
user849,422,2
user849,69,2
user849,238,2
user849,455,3
user849,246,3
user849,97,3
user849,14,2
user849,3,2
user849,70,0
user849,221,2
user849,462,2
user849,319,3
user849,278,3
user849,345,4
user849,46,3
user849,347,4
user849,294,0
user849,373,1
user850,207,2
user850,214,2
user850,233,1
user850,270,1
user850,331,2
user850,422,1
user850,69,2
user850,238,0
user850,455,2
user850,246,3
user850,97,2
user850,14,0
user850,3,1
user850,70,3
user850,221,3
user850,462,2
user850,319,2
user850,278,2
user850,345,3
user850,46,2
user850,347,2
user850,294,2
user850,373,1
user850,110,1
user850,471,1
user850,22,3
user850,209,3
user850,78,3
user850,115,1
user850,326,3
user850,237,3
user850,334,3
user850,143,1
user850,150,1
user850,361,2
user850,302,1
user850,459,3
user850,358,2
user850,5,0
user850,366,1
user850,7,2
user850,374,3
user850,33,3
user850,430,2
user850,131,2
user850,102,2
user850,349,2
user850,398,1
user850,255,2
user850,406,1
user850,377,2
user850,174,3
user850,283,2
user850,230,2
user850,21,1
user850,142,1
user850,119,2
user850,438,1
user850,145,2
user850,206,3
user850,147,2
user850,454,1
user850,173,2
user850,270,2
user850,271,1
user850,182,2
user850,9,2
user850,238,2
user850,395,1
user850,6,1
user850,37,2
user850,14,1
user850,423,1
user850,310,2
user850,161,2
user850,462,1
user850,259,3
user850,38,1
user850,285,1
user850,46,0
user850,287,4
user850,54,1
user850,313,2
user850,110,2
user850,411,2
user850,262,1
user850,149,3
user850,78,2
user850,55,0
user850,86,0
user850,177,3
user851,207,2
user851,214,3
user851,233,1
user851,270,1
user851,331,3
user851,422,0
user851,69,1
user851,238,3
user851,455,3
user851,246,2
user851,97,3
user851,14,2
user851,3,3
user851,70,2
user851,221,2
user851,462,3
user851,319,4
user851,278,0
user851,345,2
user851,46,4
user851,347,1
user851,294,2
user851,373,3
user851,110,3
user851,471,2
user851,22,1
user851,209,2
user851,78,1
user851,115,3
user851,326,3
user851,237,0
user851,334,2
user851,143,2
user851,150,3
user851,361,3
user851,302,1
user851,459,2
user851,358,3
user851,5,0
user851,366,3
user851,7,3
user851,374,2
user851,33,3
user851,430,3
user851,131,1
user851,102,1
user851,349,3
user851,398,2
user851,255,2
user851,406,2
user851,377,1
user851,174,0
user851,283,3
user851,230,1
user851,21,2
user851,142,3
user851,119,3
user851,438,4
user851,145,1
user851,206,3
user851,147,2
user851,454,3
user851,173,2
user851,270,3
user851,271,3
user851,182,1
user851,9,1
user851,238,2
user851,395,1
user851,6,3
user851,37,2
user851,14,3
user851,423,2
user851,310,1
user851,161,2
user851,462,2
user851,259,3
user851,38,0
user851,285,2
user851,46,1
user851,287,4
user851,54,3
user851,313,1
user851,110,2
user851,411,3
user851,262,1
user851,149,0
user851,78,1
user851,55,1
user851,86,1
user851,177,2
user851,334,3
user851,83,1
user851,390,2
user851,301,1
user851,302,4
user851,399,2
user851,118,2
user851,425,2
user851,366,1
user851,427,1
user851,134,2
user851,453,3
user851,430,1
user851,71,3
user851,342,3
user851,289,3
user851,398,2
user851,195,0
user851,166,4
user851,317,4
user851,174,1
user851,223,3
user851,470,0
user851,441,2
user851,142,1
user851,59,1
user851,198,2
user851,85,3
user851,206,3
user851,87,4
user851,214,2
user851,113,2
user851,270,4
user851,211,2
user852,207,4
user852,214,2
user852,233,3
user852,270,2
user852,331,2
user852,422,2
user852,69,2
user852,238,2
user852,455,3
user852,246,2
user852,97,2
user852,14,4
user852,3,0
user852,70,3
user852,221,2
user852,462,3
user852,319,3
user852,278,2
user852,345,2
user852,46,2
user852,347,1
user852,294,1
user852,373,1
user852,110,2
user852,471,2
user852,22,3
user852,209,4
user852,78,2
user852,115,4
user852,326,2
user852,237,2
user852,334,1
user852,143,2
user852,150,2
user852,361,4
user852,302,2
user852,459,3
user852,358,3
user852,5,1
user852,366,3
user852,7,0
user852,374,3
user852,33,2
user852,430,1
user852,131,3
user852,102,1
user852,349,2
user852,398,3
user852,255,1
user852,406,2
user852,377,3
user852,174,1
user852,283,1
user852,230,1
